timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz]
2023/04/15 15:26:33.440, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:26:34.443, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.88 W, 35, 0 MHz
2023/04/15 15:26:35.445, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.90 W, 35, 0 MHz
2023/04/15 15:26:36.447, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.79 W, 35, 0 MHz
2023/04/15 15:26:37.450, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.81 W, 35, 0 MHz
2023/04/15 15:26:38.452, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:26:39.455, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:26:40.457, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.00 W, 35, 0 MHz
2023/04/15 15:26:41.459, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.00 W, 35, 0 MHz
2023/04/15 15:26:42.462, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.74 W, 35, 0 MHz
2023/04/15 15:26:43.464, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.81 W, 35, 0 MHz
2023/04/15 15:26:44.467, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.02 W, 35, 0 MHz
2023/04/15 15:26:45.469, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.95 W, 35, 0 MHz
2023/04/15 15:26:46.471, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.07 W, 35, 0 MHz
2023/04/15 15:26:47.474, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:26:48.476, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.06 W, 35, 0 MHz
2023/04/15 15:26:49.479, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.04 W, 35, 0 MHz
2023/04/15 15:26:50.481, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.98 W, 35, 0 MHz
2023/04/15 15:26:51.483, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.82 W, 35, 0 MHz
2023/04/15 15:26:52.486, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.96 W, 35, 0 MHz
2023/04/15 15:26:53.488, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.19 W, 35, 0 MHz
2023/04/15 15:26:54.491, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.21 W, 35, 0 MHz
2023/04/15 15:26:55.493, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.26 W, 35, 0 MHz
2023/04/15 15:26:56.496, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.39 W, 35, 0 MHz
2023/04/15 15:26:57.498, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.27 W, 35, 0 MHz
2023/04/15 15:26:58.500, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.22 W, 35, 0 MHz
2023/04/15 15:26:59.503, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.35 W, 35, 0 MHz
2023/04/15 15:27:00.505, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.32 W, 35, 0 MHz
2023/04/15 15:27:01.508, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.38 W, 35, 0 MHz
2023/04/15 15:27:02.510, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.51 W, 35, 0 MHz
2023/04/15 15:27:03.513, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.39 W, 35, 0 MHz
2023/04/15 15:27:04.515, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.32 W, 35, 0 MHz
2023/04/15 15:27:05.518, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.42 W, 35, 0 MHz
2023/04/15 15:27:06.520, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.45 W, 35, 0 MHz
2023/04/15 15:27:07.523, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.39 W, 35, 0 MHz
2023/04/15 15:27:08.525, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.36 W, 35, 0 MHz
2023/04/15 15:27:09.527, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.27 W, 35, 0 MHz
2023/04/15 15:27:10.530, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.16 W, 35, 0 MHz
2023/04/15 15:27:11.532, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:12.535, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.33 W, 35, 0 MHz
2023/04/15 15:27:13.537, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.40 W, 35, 0 MHz
2023/04/15 15:27:14.539, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.56 W, 35, 0 MHz
2023/04/15 15:27:15.542, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.44 W, 35, 0 MHz
2023/04/15 15:27:16.544, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.41 W, 35, 0 MHz
2023/04/15 15:27:17.547, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.45 W, 35, 0 MHz
2023/04/15 15:27:18.549, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.36 W, 35, 0 MHz
2023/04/15 15:27:19.551, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.12 W, 35, 0 MHz
2023/04/15 15:27:20.554, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.84 W, 35, 0 MHz
2023/04/15 15:27:21.556, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.00 W, 35, 0 MHz
2023/04/15 15:27:22.559, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:23.561, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:27:24.564, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:25.566, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.48 W, 35, 0 MHz
2023/04/15 15:27:26.568, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.49 W, 35, 0 MHz
2023/04/15 15:27:27.571, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.45 W, 35, 0 MHz
2023/04/15 15:27:28.573, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.47 W, 35, 0 MHz
2023/04/15 15:27:29.576, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:27:30.578, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.33 W, 35, 0 MHz
2023/04/15 15:27:31.581, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.45 W, 35, 0 MHz
2023/04/15 15:27:32.583, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.28 W, 35, 0 MHz
2023/04/15 15:27:33.586, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.20 W, 35, 0 MHz
2023/04/15 15:27:34.588, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:35.591, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.19 W, 35, 0 MHz
2023/04/15 15:27:36.593, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.09 W, 35, 0 MHz
2023/04/15 15:27:37.595, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:27:38.598, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.18 W, 35, 0 MHz
2023/04/15 15:27:39.600, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.21 W, 35, 0 MHz
2023/04/15 15:27:40.603, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:27:41.605, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:42.608, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.39 W, 35, 0 MHz
2023/04/15 15:27:43.610, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.27 W, 35, 0 MHz
2023/04/15 15:27:44.613, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.02 W, 35, 0 MHz
2023/04/15 15:27:45.615, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.04 W, 35, 0 MHz
2023/04/15 15:27:46.618, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.27 W, 35, 0 MHz
2023/04/15 15:27:47.620, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:27:48.623, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.21 W, 35, 0 MHz
2023/04/15 15:27:49.625, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.42 W, 35, 0 MHz
2023/04/15 15:27:50.628, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:27:51.630, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.10 W, 35, 0 MHz
2023/04/15 15:27:52.633, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:27:53.635, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.76 W, 35, 0 MHz
2023/04/15 15:27:54.638, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.74 W, 35, 0 MHz
2023/04/15 15:27:55.640, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:27:56.643, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.07 W, 35, 0 MHz
2023/04/15 15:27:57.645, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:27:58.648, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.27 W, 35, 0 MHz
2023/04/15 15:27:59.650, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:28:00.653, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:28:01.655, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.14 W, 35, 0 MHz
2023/04/15 15:28:02.658, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:28:03.660, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.10 W, 35, 0 MHz
2023/04/15 15:28:04.663, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.02 W, 35, 0 MHz
2023/04/15 15:28:05.665, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.14 W, 35, 0 MHz
2023/04/15 15:28:06.668, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:28:07.670, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.06 W, 35, 0 MHz
2023/04/15 15:28:08.673, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.03 W, 35, 0 MHz
2023/04/15 15:28:09.676, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.09 W, 35, 0 MHz
2023/04/15 15:28:10.678, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:28:11.681, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.89 W, 35, 0 MHz
2023/04/15 15:28:12.683, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.02 W, 35, 0 MHz
2023/04/15 15:28:13.686, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.05 W, 35, 0 MHz
2023/04/15 15:28:14.688, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:28:15.691, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.14 W, 35, 0 MHz
2023/04/15 15:28:16.693, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 35, 0 MHz
2023/04/15 15:28:17.696, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:28:18.699, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.21 W, 35, 0 MHz
2023/04/15 15:28:19.701, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.07 W, 35, 0 MHz
2023/04/15 15:28:20.704, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:28:21.706, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.18 W, 35, 0 MHz
2023/04/15 15:28:22.709, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:28:23.711, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.99 W, 35, 0 MHz
2023/04/15 15:28:24.714, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.13 W, 35, 0 MHz
2023/04/15 15:28:25.716, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:28:26.719, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.23 W, 35, 0 MHz
2023/04/15 15:28:27.721, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.52 W, 35, 0 MHz
2023/04/15 15:28:28.724, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.47 W, 35, 0 MHz
2023/04/15 15:28:29.726, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.40 W, 35, 210 MHz
2023/04/15 15:28:30.732, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.44 W, 35, 0 MHz
2023/04/15 15:28:31.735, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:28:32.737, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:28:33.740, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:28:34.742, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:28:35.745, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.28 W, 35, 0 MHz
2023/04/15 15:28:36.747, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.33 W, 35, 0 MHz
2023/04/15 15:28:37.750, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.12 W, 35, 0 MHz
2023/04/15 15:28:38.752, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:28:39.755, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:28:40.758, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.06 W, 35, 0 MHz
2023/04/15 15:28:41.760, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 35, 0 MHz
2023/04/15 15:28:42.763, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:28:43.765, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.35 W, 35, 0 MHz
2023/04/15 15:28:44.768, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.58 W, 35, 0 MHz
2023/04/15 15:28:45.771, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.64 W, 35, 0 MHz
2023/04/15 15:28:46.773, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.60 W, 35, 0 MHz
2023/04/15 15:28:47.776, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.52 W, 35, 0 MHz
2023/04/15 15:28:48.778, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.40 W, 35, 0 MHz
2023/04/15 15:28:49.781, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.43 W, 35, 0 MHz
2023/04/15 15:28:50.783, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.61 W, 35, 0 MHz
2023/04/15 15:28:51.786, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.59 W, 35, 0 MHz
2023/04/15 15:28:52.789, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.46 W, 35, 0 MHz
2023/04/15 15:28:53.791, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.33 W, 35, 0 MHz
2023/04/15 15:28:54.794, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:28:55.797, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.06 W, 35, 0 MHz
2023/04/15 15:28:56.799, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.24 W, 35, 0 MHz
2023/04/15 15:28:57.802, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.16 W, 35, 0 MHz
2023/04/15 15:28:58.804, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.04 W, 35, 0 MHz
2023/04/15 15:28:59.807, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.20 W, 35, 0 MHz
2023/04/15 15:29:00.810, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.18 W, 35, 0 MHz
2023/04/15 15:29:01.812, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:29:02.815, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.17 W, 35, 0 MHz
2023/04/15 15:29:03.817, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:29:04.820, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.11 W, 35, 0 MHz
2023/04/15 15:29:05.823, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.19 W, 35, 0 MHz
2023/04/15 15:29:06.825, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.28 W, 35, 0 MHz
2023/04/15 15:29:07.828, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.21 W, 34, 0 MHz
2023/04/15 15:29:08.830, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 34, 0 MHz
2023/04/15 15:29:09.833, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.19 W, 34, 0 MHz
2023/04/15 15:29:10.836, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.26 W, 35, 0 MHz
2023/04/15 15:29:11.838, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.42 W, 35, 0 MHz
2023/04/15 15:29:12.841, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.53 W, 35, 0 MHz
2023/04/15 15:29:13.844, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.55 W, 35, 0 MHz
2023/04/15 15:29:14.846, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.38 W, 35, 0 MHz
2023/04/15 15:29:15.849, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.10 W, 35, 0 MHz
2023/04/15 15:29:16.852, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.05 W, 35, 0 MHz
2023/04/15 15:29:17.854, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.13 W, 35, 0 MHz
2023/04/15 15:29:18.857, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 35, 0 MHz
2023/04/15 15:29:19.859, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.26 W, 35, 0 MHz
2023/04/15 15:29:20.862, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.41 W, 35, 0 MHz
2023/04/15 15:29:21.865, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:29:22.867, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 35, 0 MHz
2023/04/15 15:29:23.870, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.22 W, 35, 0 MHz
2023/04/15 15:29:24.873, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.20 W, 35, 0 MHz
2023/04/15 15:29:25.875, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.15 W, 35, 0 MHz
2023/04/15 15:29:26.878, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.18 W, 35, 0 MHz
2023/04/15 15:29:27.881, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.03 W, 35, 0 MHz
2023/04/15 15:29:28.883, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:29:29.886, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.28 W, 35, 0 MHz
2023/04/15 15:29:30.889, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.34 W, 35, 0 MHz
2023/04/15 15:29:31.891, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.18 W, 34, 210 MHz
2023/04/15 15:29:32.899, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.03 W, 34, 0 MHz
2023/04/15 15:29:33.902, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.03 W, 35, 0 MHz
2023/04/15 15:29:34.905, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.09 W, 35, 0 MHz
2023/04/15 15:29:35.908, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.36 W, 35, 0 MHz
2023/04/15 15:29:36.911, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.61 W, 35, 0 MHz
2023/04/15 15:29:37.913, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.44 W, 35, 0 MHz
2023/04/15 15:29:38.916, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.34 W, 35, 0 MHz
2023/04/15 15:29:39.919, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.30 W, 35, 0 MHz
2023/04/15 15:29:40.922, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.01 W, 35, 0 MHz
2023/04/15 15:29:41.924, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.89 W, 35, 0 MHz
2023/04/15 15:29:42.927, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.90 W, 35, 0 MHz
2023/04/15 15:29:43.930, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.71 W, 35, 0 MHz
2023/04/15 15:29:44.932, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.75 W, 35, 0 MHz
2023/04/15 15:29:45.935, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.89 W, 35, 0 MHz
2023/04/15 15:29:46.938, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.70 W, 35, 0 MHz
2023/04/15 15:29:47.940, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.58 W, 35, 0 MHz
2023/04/15 15:29:48.943, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.58 W, 35, 0 MHz
2023/04/15 15:29:49.946, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.54 W, 35, 0 MHz
2023/04/15 15:29:50.948, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.58 W, 35, 0 MHz
2023/04/15 15:29:51.951, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.78 W, 34, 0 MHz
2023/04/15 15:29:52.954, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.84 W, 34, 0 MHz
2023/04/15 15:29:53.956, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.92 W, 35, 0 MHz
2023/04/15 15:29:54.959, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.10 W, 35, 0 MHz
2023/04/15 15:29:55.962, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.08 W, 35, 0 MHz
2023/04/15 15:29:56.965, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.03 W, 35, 0 MHz
2023/04/15 15:29:57.968, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.05 W, 35, 0 MHz
2023/04/15 15:29:58.971, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.00 W, 35, 0 MHz
2023/04/15 15:29:59.973, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.96 W, 34, 0 MHz
2023/04/15 15:30:00.976, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.95 W, 35, 0 MHz
2023/04/15 15:30:01.979, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 28.95 W, 35, 0 MHz
2023/04/15 15:30:02.982, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.09 W, 35, 0 MHz
2023/04/15 15:30:03.984, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.23 W, 35, 0 MHz
2023/04/15 15:30:04.987, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.31 W, 35, 0 MHz
2023/04/15 15:30:05.990, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.35 W, 35, 0 MHz
2023/04/15 15:30:06.992, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 29.35 W, 35, 0 MHz
